Ground-truth,frame,xnano,ynano,znano,intensity 
17990, 13798, 3705.043, 2455.257, 5.091, 10044.802 
17991, 13799, 3705.043, 2455.257, 5.091, 5429.488 
17992,  5105, 3705.733, 2470.638, 7.843, 8570.124 
17993,  5106, 3705.733, 2470.638, 7.843, 336.073 
17994,  9279, 3788.669, 2453.240, 6.489, 1100.750 
17995,  9280, 3788.669, 2453.240, 6.489, 10007.872 
17996,  9281, 3788.669, 2453.240, 6.489, 10007.872 
17997,  9282, 3788.669, 2453.240, 6.489, 9452.470 
17998,  9283, 3788.669, 2453.240, 6.489, 10007.872 
17999,  9284, 3788.669, 2453.240, 6.489, 5582.067 
18000,  5162, 3721.296, 2455.335, 17.704, 7171.753 
18001,  5163, 3721.296, 2455.335, 17.704, 5441.411 
18002,  6525, 3782.042, 2455.144, 6.740, 2066.849 
18003,  6526, 3782.042, 2455.144, 6.740, 10095.815 
18004,  6527, 3782.042, 2455.144, 6.740, 10095.815 
18005,  6528, 3782.042, 2455.144, 6.740, 458.031 
18006,  3578, 3700.788, 2467.391, 8.688, 6328.048 
18007,  3579, 3700.788, 2467.391, 8.688, 5269.076 
18008,  3580, 3700.788, 2467.391, 8.688, 1038.640 
18009, 16986, 3711.842, 2450.722, 15.139, 7544.559 
18010, 16987, 3711.842, 2450.722, 15.139, 6637.443 
18011, 14032, 3722.577, 2463.436, 3.881, 7129.664 
18012, 14033, 3722.577, 2463.436, 3.881, 10010.431 
18013, 14034, 3722.577, 2463.436, 3.881, 3981.770 
18014, 14035, 3722.577, 2463.436, 3.881, 2597.130 
18015, 15737, 3769.314, 2466.855, 0.468, 3798.609 
18016, 15738, 3769.314, 2466.855, 0.468, 5652.947 
18017, 14353, 3731.918, 2470.166, 10.111, 789.818 
18018,  9030, 3704.865, 2470.171, 19.217, 3442.574 
18019, 10404, 3744.954, 2462.383, 1.679, 5603.363 
18020, 10405, 3744.954, 2462.383, 1.679, 8017.587 
18021,  2800, 3735.411, 2451.239, 7.861, 2706.413 
18022,  2801, 3735.411, 2451.239, 7.861, 3882.679 
18023,  5195, 3750.927, 2465.388, 17.395, 7882.172 
18024,  5196, 3750.927, 2465.388, 17.395, 10091.576 
18025,  5197, 3750.927, 2465.388, 17.395, 6621.032 
18026,  5201, 3750.927, 2465.388, 17.395, 3053.731 
18027,  5202, 3750.927, 2465.388, 17.395, 4233.586 
18028, 11249, 3752.263, 2460.074, 17.004, 7751.891 
18029, 11250, 3752.263, 2460.074, 17.004, 9996.645 
18030, 11251, 3752.263, 2460.074, 17.004, 7370.611 
18031, 11608, 3728.136, 2454.611, 9.263, 5568.139 
18032, 11609, 3728.136, 2454.611, 9.263, 9998.246 
18033, 11610, 3728.136, 2454.611, 9.263, 5816.376 
18034, 11612, 3728.136, 2454.611, 9.263, 4102.035 
18035, 11613, 3728.136, 2454.611, 9.263, 9998.246 
18036, 11614, 3728.136, 2454.611, 9.263, 916.783 
18037, 11615, 3728.136, 2454.611, 9.263, 2455.639 
18038, 11616, 3728.136, 2454.611, 9.263, 9998.246 
18039, 11617, 3728.136, 2454.611, 9.263, 9998.246 
18040, 11618, 3728.136, 2454.611, 9.263, 9998.246 
18041, 11619, 3728.136, 2454.611, 9.263, 5856.241 
18042, 16761, 3725.748, 2459.233, 21.759, 4018.052 
18043, 16762, 3725.748, 2459.233, 21.759, 5853.978 
18044, 16766, 3725.748, 2459.233, 21.759, 2125.360 
18045, 16767, 3725.748, 2459.233, 21.759, 10093.685 
18046, 16768, 3725.748, 2459.233, 21.759, 9819.238 
18047, 13278, 3785.165, 2457.759, 10.289, 5178.036 
18048, 13279, 3785.165, 2457.759, 10.289, 10043.060 
18049, 13280, 3785.165, 2457.759, 10.289, 6965.371 
18050, 13283, 3785.165, 2457.759, 10.289, 8662.038 
18051, 13284, 3785.165, 2457.759, 10.289, 1302.633 
18052,  3620, 3745.141, 2470.284, 10.621, 4649.283 
18053,  3621, 3745.141, 2470.284, 10.621, 3561.869 
18054,   814, 3754.825, 2456.762, 18.183, 2695.453 
18055, 10419, 3782.272, 2468.793, 13.854, 3402.317 
18056, 11617, 3799.106, 2470.414, -3.649, 1698.938 
18057, 11618, 3799.106, 2470.414, -3.649, 3425.040 
18058, 14732, 3722.644, 2450.001, 13.149, 407.330 
18059, 14733, 3722.644, 2450.001, 13.149, 1315.124 
18060,  7905, 3770.931, 2459.755, 16.084, 1202.281 
18061,  5921, 3726.581, 2454.468, 8.791, 2064.035 
18062, 12092, 3780.129, 2455.305, 4.622, 7868.239 
18063, 12093, 3780.129, 2455.305, 4.622, 10081.577 
18064, 12094, 3780.129, 2455.305, 4.622, 7534.490 
18065, 13399, 3723.743, 2463.836, 5.184, 5996.828 
18066, 13400, 3723.743, 2463.836, 5.184, 10114.471 
18067, 13401, 3723.743, 2463.836, 5.184, 10114.471 
18068, 13402, 3723.743, 2463.836, 5.184, 10114.471 
18069, 13403, 3723.743, 2463.836, 5.184, 8879.440 
18070, 13404, 3723.743, 2463.836, 5.184, 5178.038 
18071, 13405, 3723.743, 2463.836, 5.184, 3695.239 
18072, 13406, 3723.743, 2463.836, 5.184, 9604.835 
18073, 18420, 3721.742, 2470.214, 15.102, 2385.364 
18074, 18421, 3721.742, 2470.214, 15.102, 10032.084 
18075, 18422, 3721.742, 2470.214, 15.102, 10032.084 
18076, 18423, 3721.742, 2470.214, 15.102, 6592.099 
18077, 18425, 3721.742, 2470.214, 15.102, 3529.634 
18078,  4953, 3721.872, 2472.772, 11.827, 1424.348 
18079,  4954, 3721.872, 2472.772, 11.827, 938.566 
18080, 15635, 3711.399, 2453.912, 7.596, 7794.339 
18081, 15636, 3711.399, 2453.912, 7.596, 472.509 
18082, 15638, 3711.399, 2453.912, 7.596, 6679.795 
18083, 15639, 3711.399, 2453.912, 7.596, 7307.954 
18084, 15643, 3711.399, 2453.912, 7.596, 2090.918 
18085,  8537, 3742.694, 2472.569, 5.592, 8453.115 
18086,  9915, 3756.941, 2461.014, 20.569, 2802.563 
18087,  2345, 3700.039, 2456.530, 21.655, 1530.557 
18088,  8496, 3797.410, 2473.727, 12.200, 1906.523 
18089,  8497, 3797.410, 2473.727, 12.200, 4835.448 
18090,  8498, 3797.410, 2473.727, 12.200, 8279.329 
18091,  8499, 3797.410, 2473.727, 12.200, 4855.385 
18092, 12392, 3702.351, 2451.667, 16.212, 596.521 
18093, 12393, 3702.351, 2451.667, 16.212, 6819.833 
18094, 12394, 3702.351, 2451.667, 16.212, 1382.622 
18095, 12395, 3702.351, 2451.667, 16.212, 374.541 
18096,  5735, 3705.757, 2467.244, 17.414, 1085.275 
18097,   135, 3782.247, 2456.758, 5.392, 6479.088 
18098,   136, 3782.247, 2456.758, 5.392, 5862.006 
18099, 18094, 3742.816, 2467.966, 0.002, 1931.347 
18100, 16134, 3775.913, 2458.442, -1.791, 397.274 
18101, 16137, 3775.913, 2458.442, -1.791, 2383.974 
18102, 16138, 3775.913, 2458.442, -1.791, 9989.594 
18103, 16139, 3775.913, 2458.442, -1.791, 5271.371 
18104, 16140, 3775.913, 2458.442, -1.791, 2541.441 
18105, 16141, 3775.913, 2458.442, -1.791, 9438.886 
18106, 16142, 3775.913, 2458.442, -1.791, 3991.548 
18107, 15628, 3738.536, 2455.190, 19.583, 9740.940 
18108, 15629, 3738.536, 2455.190, 19.583, 8698.972 
18109, 15632, 3738.536, 2455.190, 19.583, 3918.513 
18110, 15633, 3738.536, 2455.190, 19.583, 392.539 
18111, 15634, 3738.536, 2455.190, 19.583, 10109.950 
18112, 15635, 3738.536, 2455.190, 19.583, 564.150 
18113, 18445, 3740.521, 2468.468, 4.912, 1168.855 
18114, 18446, 3740.521, 2468.468, 4.912, 7823.250 
18115, 17683, 3761.530, 2471.643, 4.561, 2060.045 
18116, 17684, 3761.530, 2471.643, 4.561, 3114.620 
18117, 17688, 3761.530, 2471.643, 4.561, 267.237 
18118, 11100, 3719.951, 2452.987, 17.505, 354.411 
18119, 15621, 3710.722, 2463.513, 4.561, 3750.361 
18120, 15622, 3710.722, 2463.513, 4.561, 2817.925 
18121,  1814, 3709.001, 2457.309, 7.124, 5081.231 
18122,  1815, 3709.001, 2457.309, 7.124, 10049.134 
18123,  1816, 3709.001, 2457.309, 7.124, 6967.809 
18124,   610, 3756.033, 2468.278, 2.134, 339.877 
18125, 19082, 3735.439, 2472.213, 13.685, 7895.637 
18126, 19083, 3735.439, 2472.213, 13.685, 2342.430 
18127, 19089, 3735.439, 2472.213, 13.685, 1271.006 
18128,  8923, 3741.966, 2482.462, 117.832, 1287.428 
18129,  8924, 3741.966, 2482.462, 117.832, 6410.083 
18130, 16919, 3725.880, 2478.030, 119.274, 3564.267 
18131, 16920, 3725.880, 2478.030, 119.274, 9658.335 
18132, 16922, 3725.880, 2478.030, 119.274, 8988.698 
18133, 16923, 3725.880, 2478.030, 119.274, 7999.902 
18134, 16924, 3725.880, 2478.030, 119.274, 10043.285 
18135, 16925, 3725.880, 2478.030, 119.274, 7896.242 
18136,  1672, 3727.219, 2474.143, 138.871, 2034.764 
18137,  1673, 3727.219, 2474.143, 138.871, 10064.018 
18138,  1674, 3727.219, 2474.143, 138.871, 8184.575 
18139, 13945, 3709.295, 2467.348, 131.702, 1070.912 
18140, 13946, 3709.295, 2467.348, 131.702, 10049.496 
18141, 13947, 3709.295, 2467.348, 131.702, 4122.291 
18142,  8895, 3782.338, 2495.483, 133.907, 5108.033 
18143,  8896, 3782.338, 2495.483, 133.907, 6103.845 
18144,  8897, 3782.338, 2495.483, 133.907, 3201.391 
18145, 16029, 3783.037, 2481.626, 133.317, 8832.927 
18146, 16030, 3783.037, 2481.626, 133.317, 2440.619 
18147, 17873, 3769.542, 2493.920, 125.303, 1858.442 
18148, 17874, 3769.542, 2493.920, 125.303, 10044.741 
18149, 17875, 3769.542, 2493.920, 125.303, 7553.200 
18150,  3611, 3713.550, 2464.735, 128.083, 2187.005 
18151,  3612, 3713.550, 2464.735, 128.083, 10018.127 
18152,  3613, 3713.550, 2464.735, 128.083, 10018.127 
18153,  3614, 3713.550, 2464.735, 128.083, 8722.531 
18154, 11785, 3772.207, 2482.986, 137.917, 3036.657 
18155, 11786, 3772.207, 2482.986, 137.917, 9989.162 
18156, 11787, 3772.207, 2482.986, 137.917, 324.374 
18157,  9505, 3728.830, 2469.289, 124.206, 2162.033 
18158,  9511, 3728.830, 2469.289, 124.206, 3179.952 
18159,  9512, 3728.830, 2469.289, 124.206, 4662.819 
18160,  9514, 3728.830, 2469.289, 124.206, 4240.738 
18161,  9515, 3728.830, 2469.289, 124.206, 10003.475 
18162,  9516, 3728.830, 2469.289, 124.206, 3008.125 
18163,  7454, 3719.342, 2479.628, 135.900, 5364.043 
18164,  7455, 3719.342, 2479.628, 135.900, 2219.946 
18165, 11019, 3728.241, 2485.798, 130.555, 6898.653 
18166, 11023, 3728.241, 2485.798, 130.555, 7165.961 
18167, 11024, 3728.241, 2485.798, 130.555, 10030.465 
18168, 11025, 3728.241, 2485.798, 130.555, 10030.465 
18169, 11026, 3728.241, 2485.798, 130.555, 1988.315 
18170, 11027, 3728.241, 2485.798, 130.555, 6882.838 
18171, 11028, 3728.241, 2485.798, 130.555, 3131.297 
18172,  5345, 3760.009, 2490.074, 137.581, 1816.921 
18173,  5346, 3760.009, 2490.074, 137.581, 10011.643 
18174,  5347, 3760.009, 2490.074, 137.581, 6597.093 
18175, 17889, 3754.629, 2476.021, 122.394, 4569.305 
18176,  6589, 3734.036, 2486.515, 137.645, 1754.231 
18177,  1245, 3774.814, 2490.320, 138.193, 4774.232 
18178,  1246, 3774.814, 2490.320, 138.193, 10100.552 
18179,  1247, 3774.814, 2490.320, 138.193, 4034.630 
18180, 14470, 3719.760, 2483.911, 120.748, 4007.049 
18181, 14471, 3719.760, 2483.911, 120.748, 10099.008 
18182, 14472, 3719.760, 2483.911, 120.748, 10099.008 
18183, 14473, 3719.760, 2483.911, 120.748, 3200.459 
18184,   236, 3730.240, 2474.316, 117.259, 1855.338 
18185,   237, 3730.240, 2474.316, 117.259, 10030.641 
18186,   238, 3730.240, 2474.316, 117.259, 10030.641 
18187,   239, 3730.240, 2474.316, 117.259, 6415.611 
18188,  4206, 3702.408, 2466.370, 135.284, 1727.993 
18189,  4207, 3702.408, 2466.370, 135.284, 5694.282 
18190,  7196, 3737.975, 2484.536, 119.801, 3587.027 
18191,  7197, 3737.975, 2484.536, 119.801, 10084.416 
18192,  7198, 3737.975, 2484.536, 119.801, 10084.416 
18193,  7199, 3737.975, 2484.536, 119.801, 8342.530 
18194, 10263, 3753.636, 2476.127, 134.720, 6651.178 
18195,  5256, 3757.953, 2483.575, 136.147, 3327.493 
18196,  5257, 3757.953, 2483.575, 136.147, 6223.230 
18197, 14373, 3745.932, 2483.525, 121.899, 938.972 
18198, 14374, 3745.932, 2483.525, 121.899, 10033.525 
18199, 14375, 3745.932, 2483.525, 121.899, 3268.672 
18200, 14377, 3745.932, 2483.525, 121.899, 9858.303 
18201, 14378, 3745.932, 2483.525, 121.899, 10033.525 
18202, 14379, 3745.932, 2483.525, 121.899, 3942.782 
18203, 16205, 3785.011, 2493.488, 122.306, 5288.616 
18204, 16206, 3785.011, 2493.488, 122.306, 10057.917 
18205, 16207, 3785.011, 2493.488, 122.306, 861.540 
18206, 13785, 3766.173, 2489.792, 119.098, 2288.330 
18207, 13786, 3766.173, 2489.792, 119.098, 10049.093 
18208, 13787, 3766.173, 2489.792, 119.098, 10049.093 
18209, 13788, 3766.173, 2489.792, 119.098, 10049.093 
18210, 13789, 3766.173, 2489.792, 119.098, 3725.870 
18211,  1039, 3710.868, 2469.423, 136.859, 9868.578 
18212,  1040, 3710.868, 2469.423, 136.859, 1034.947 
18213, 19637, 3734.761, 2479.008, 120.488, 1281.377 
18214, 18066, 3757.979, 2488.081, 138.826, 9761.332 
18215, 18067, 3757.979, 2488.081, 138.826, 7701.465 
18216,  6449, 3762.190, 2477.597, 126.884, 481.370 
18217,  6451, 3762.190, 2477.597, 126.884, 2963.538 
18218,  6452, 3762.190, 2477.597, 126.884, 1075.582 
18219,  3416, 3765.922, 2495.578, 126.911, 2832.212 
18220,  3417, 3765.922, 2495.578, 126.911, 5535.914 
18221,  9944, 3751.903, 2474.336, 131.281, 892.482 
18222,  9945, 3751.903, 2474.336, 131.281, 9991.812 
18223,  9946, 3751.903, 2474.336, 131.281, 615.224 
18224,  9538, 3727.728, 2483.116, 122.568, 2720.419 
18225,  9539, 3727.728, 2483.116, 122.568, 10067.268 
18226,  9540, 3727.728, 2483.116, 122.568, 8644.253 
18227, 19507, 3796.939, 2500.552, 125.982, 1999.837 
18228, 19508, 3796.939, 2500.552, 125.982, 10069.802 
18229, 19509, 3796.939, 2500.552, 125.982, 7253.262 
18230, 19510, 3796.939, 2500.552, 125.982, 10069.802 
18231, 19511, 3796.939, 2500.552, 125.982, 5219.401 
18232,  2411, 3790.764, 2502.943, 126.785, 4091.719 
18233,  2412, 3790.764, 2502.943, 126.785, 3007.339 
18234,  9104, 3785.988, 2500.277, 133.458, 3911.625 
18235,  9105, 3785.988, 2500.277, 133.458, 10099.793 
18236,  9106, 3785.988, 2500.277, 133.458, 650.180 
18237,  5126, 3791.967, 2502.331, 134.946, 6179.417 
18238, 14221, 3895.032, 168.737, -628.540, 1713.713 
18239, 14222, 3895.032, 168.737, -628.540, 5579.613 
18240, 14223, 3895.032, 168.737, -628.540, 2078.626 
18241, 18149, 3891.250, 180.493, -631.252, 1384.103 
18242, 18150, 3891.250, 180.493, -631.252, 5952.072 
18243, 18151, 3891.250, 180.493, -631.252, 2315.391 
18244,  5389, 3899.610, 162.364, -634.369, 760.957 
18245,  5390, 3899.610, 162.364, -634.369, 4084.024 
18246,   245, 3892.631, 184.461, -631.727, 1079.666 
18247,   246, 3892.631, 184.461, -631.727, 2134.990 
18248,   247, 3892.631, 184.461, -631.727, 596.791 
18249,   251, 3892.631, 184.461, -631.727, 137.699 
18250,   252, 3892.631, 184.461, -631.727, 818.510 
18251,  8238, 3889.884, 196.772, -613.621, 1689.148 
18252,  8239, 3889.884, 196.772, -613.621, 3276.142 
18253, 12896, 3898.468, 191.435, -616.498, 1144.386 
18254, 12897, 3898.468, 191.435, -616.498, 1031.475 
18255, 18485, 3898.897, 188.609, -633.502, 2325.055 
18256, 18486, 3898.897, 188.609, -633.502, 5636.267 
18257, 18487, 3898.897, 188.609, -633.502, 3929.282 
18258,  6581, 3893.490, 204.431, -634.542, 2198.761 
18259, 10654, 3872.343, 241.160, -626.634, 1328.160 
18260, 17807, 3876.454, 242.806, -623.855, 5375.148 
18261, 17808, 3876.454, 242.806, -623.855, 1149.768 
18262,  9261, 3884.682, 204.998, -617.843, 4587.706 
18263,  9263, 3884.682, 204.998, -617.843, 893.909 
18264,  9265, 3884.682, 204.998, -617.843, 3133.908 
18265,  9266, 3884.682, 204.998, -617.843, 819.735 
18266,  9267, 3884.682, 204.998, -617.843, 1843.745 
18267,  9268, 3884.682, 204.998, -617.843, 2959.696 
18268,  1209, 3860.371, 274.942, -602.965, 1677.624 
18269,  7235, 3871.312, 234.609, -624.954, 522.028 
18270, 19227, 3886.008, 216.593, -608.976, 1508.223 
18271, 19228, 3886.008, 216.593, -608.976, 5778.243 
18272, 19229, 3886.008, 216.593, -608.976, 5778.243 
18273, 19230, 3886.008, 216.593, -608.976, 3532.340 
18274,  6487, 3857.489, 250.043, -613.902, 2030.688 
18275,  1434, 3864.583, 244.843, -620.157, 5754.511 
18276,  1435, 3864.583, 244.843, -620.157, 3783.964 
18277,  2030, 3868.815, 251.023, -604.265, 2032.756 
18278,  2031, 3868.815, 251.023, -604.265, 6154.604 
18279,  2032, 3868.815, 251.023, -604.265, 1039.730 
18280,   893, 3885.926, 200.426, -632.949, 1810.887 
18281,   894, 3885.926, 200.426, -632.949, 5774.558 
18282,   895, 3885.926, 200.426, -632.949, 5774.558 
18283,   896, 3885.926, 200.426, -632.949, 5774.558 
18284,   897, 3885.926, 200.426, -632.949, 688.596 
18285,   903, 3885.926, 200.426, -632.949, 3477.636 
18286,   904, 3885.926, 200.426, -632.949, 2625.822 
18287, 16725, 3855.433, 273.711, -601.640, 127.788 
18288,  9984, 3880.891, 245.443, -609.864, 3910.500 
18289,  9985, 3880.891, 245.443, -609.864, 726.704 
18290,  2455, 3868.845, 247.685, -623.137, 1815.142 
18291,  2456, 3868.845, 247.685, -623.137, 1196.653 
18292,  6899, 3866.812, 265.746, -605.265, 1355.016 
18293,  6900, 3866.812, 265.746, -605.265, 5854.653 
18294,  6901, 3866.812, 265.746, -605.265, 266.047 
18295, 10667, 3838.799, 298.901, -598.596, 1836.735 
18296, 10219, 3856.327, 281.093, -597.457, 223.174 
18297,  8484, 3899.291, 214.271, -625.692, 1379.826 
18298, 17818, 3858.081, 258.736, -607.214, 3684.454 
18299, 17819, 3858.081, 258.736, -607.214, 1465.023 
18300, 13043, 3867.810, 260.784, -604.943, 5819.934 
18301, 13044, 3867.810, 260.784, -604.943, 4288.922 
18302, 13045, 3867.810, 260.784, -604.943, 5218.493 
18303, 14354, 3847.903, 270.032, -608.631, 3458.167 
18304, 14864, 3846.791, 276.161, -605.252, 1609.281 
18305, 14865, 3846.791, 276.161, -605.252, 5531.116 
18306, 14866, 3846.791, 276.161, -605.252, 6222.423 
18307, 14867, 3846.791, 276.161, -605.252, 6222.423 
18308, 14868, 3846.791, 276.161, -605.252, 2221.480 
18309, 12226, 3857.252, 295.098, -603.991, 1436.967 
18310, 12227, 3857.252, 295.098, -603.991, 1213.496 
18311,  7250, 3850.794, 266.355, -607.091, 2716.864 
18312,  7251, 3850.794, 266.355, -607.091, 1865.539 
18313, 14381, 3855.901, 266.420, -616.610, 4001.025 
18314, 14382, 3855.901, 266.420, -616.610, 5801.456 
18315, 14383, 3855.901, 266.420, -616.610, 2366.115 
18316, 15240, 3871.443, 224.534, -623.317, 2795.708 
18317, 15241, 3871.443, 224.534, -623.317, 5782.699 
18318, 15242, 3871.443, 224.534, -623.317, 5627.097 
18319, 15405, 3880.269, 252.646, -620.686, 3099.307 
18320, 15406, 3880.269, 252.646, -620.686, 4348.641 
18321, 15409, 3880.269, 252.646, -620.686, 1434.447 
18322, 15410, 3880.269, 252.646, -620.686, 5865.256 
18323, 15411, 3880.269, 252.646, -620.686, 845.072 
18324, 15414, 3880.269, 252.646, -620.686, 2052.222 
18325, 15415, 3880.269, 252.646, -620.686, 5865.256 
18326, 15416, 3880.269, 252.646, -620.686, 3511.417 
18327,  4230, 3844.765, 286.455, -599.744, 1490.041 
18328, 16867, 3858.749, 257.049, -610.827, 575.006 
18329, 16869, 3858.749, 257.049, -610.827, 492.910 
18330, 16870, 3858.749, 257.049, -610.827, 3953.509 
18331, 16871, 3858.749, 257.049, -610.827, 1405.989 
18332,  4736, 3893.895, 206.735, -629.431, 987.939 
18333,  4756, 3853.534, 296.990, -595.795, 3571.150 
18334, 11769, 3879.603, 206.082, -619.600, 611.212 
18335, 11770, 3879.603, 206.082, -619.600, 6024.233 
18336, 11771, 3879.603, 206.082, -619.600, 6024.233 
18337, 11772, 3879.603, 206.082, -619.600, 1795.251 
18338, 11775, 3879.603, 206.082, -619.600, 1083.940 
18339,  9633, 3868.440, 230.129, -620.763, 3048.707 
18340,  9634, 3868.440, 230.129, -620.763, 6040.147 
18341,  9635, 3868.440, 230.129, -620.763, 6040.147 
18342,  9636, 3868.440, 230.129, -620.763, 6040.147 
18343,  9637, 3868.440, 230.129, -620.763, 4444.024 
18344,  9641, 3868.440, 230.129, -620.763, 2322.650 
18345, 16502, 3862.320, 244.442, -610.366, 3566.402 
18346, 16503, 3862.320, 244.442, -610.366, 5682.028 
18347, 16504, 3862.320, 244.442, -610.366, 4497.983 
18348,  7993, 3871.436, 253.246, -607.435, 1943.332 
18349, 10052, 3897.247, 211.294, -631.150, 389.552 
18350, 10053, 3897.247, 211.294, -631.150, 5716.526 
18351, 10054, 3897.247, 211.294, -631.150, 741.107 
18352,  2686, 3872.322, 263.821, -607.136, 588.879 
18353,  2687, 3872.322, 263.821, -607.136, 4846.388 
18354, 11043, 3848.283, 281.950, -618.172, 794.661 
18355, 11044, 3848.283, 281.950, -618.172, 6074.097 
18356, 11045, 3848.283, 281.950, -618.172, 2943.918 
18357, 11046, 3848.283, 281.950, -618.172, 3080.925 
18358, 11047, 3848.283, 281.950, -618.172, 2802.820 
18359, 11480, 3856.292, 275.812, -601.875, 530.988 
18360,  6426, 3878.410, 242.477, -623.666, 5104.707 
18361,  6427, 3878.410, 242.477, -623.666, 1911.338 
18362,  6428, 3878.410, 242.477, -623.666, 5694.729 
18363,  6429, 3878.410, 242.477, -623.666, 1216.730 
18364,  2352, 3876.342, 230.661, -610.148, 702.880 
18365,  2353, 3876.342, 230.661, -610.148, 5818.167 
18366,  2354, 3876.342, 230.661, -610.148, 3486.052 
18367,  1956, 3868.987, 264.109, -604.877, 3229.192 
18368,   683, 3855.442, 255.275, -610.598, 2976.270 
18369, 18340, 3855.004, 268.354, -604.499, 1937.439 
18370, 14423, 3863.336, 237.816, -618.752, 761.856 
18371, 18172, 3887.368, 231.995, -612.710, 394.227 
18372, 18173, 3887.368, 231.995, -612.710, 5488.545 
18373, 18174, 3887.368, 231.995, -612.710, 5636.558 
18374, 18175, 3887.368, 231.995, -612.710, 5636.558 
18375, 18176, 3887.368, 231.995, -612.710, 532.312 
18376, 12101, 3888.262, 230.463, -623.884, 3401.769 
18377, 12102, 3888.262, 230.463, -623.884, 2137.203 
18378, 19979, 3866.994, 245.365, -609.018, 1914.515 
18379, 19553, 3813.994, 352.217, -594.874, 903.678 
18380, 19554, 3813.994, 352.217, -594.874, 6396.334 
18381, 19555, 3813.994, 352.217, -594.874, 3372.224 
18382, 19556, 3813.994, 352.217, -594.874, 2254.268 
18383,  7699, 3800.692, 394.326, -598.872, 102.413 
18384,  7700, 3800.692, 394.326, -598.872, 2013.925 
